Game,Console,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Last Update,Stripped Sales,,No errors,Number Conversion,Total
Sins of a Dark Age,PC_b,Infinite Game Publishing,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Slender: The Arrival,WiiU_b,Unknown,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Slender: The Arrival,X360_b,Unknown,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Slender: The Arrival,PS3_b,Unknown,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Smart Girl's Magical Book Club,DS_b,Unknown,Starfish Inc.,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Soulcalibur: Unbreakable Soul,And_b,Namco Bandai Games,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Space Station Tycoon,Wii_b,Unknown,Namco Bandai Games America,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Spectra 8bit Racing,XOne_b,NetherRealm Studios / Other Ocean Interactive,NetherRealm Studios / Other Ocean Interactive,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Spin the Bottle: Bumpie's Party,WiiU_b,KnapNok Games,Unknown,7,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Star Trek: Infinite Space,PC_b,Unknown,GameForge,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Star Wars: 1313,X360_b,LucasArts,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Star Wars: 1313,PS3_b,LucasArts,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Star Wars: 1313,PC_b,LucasArts,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Stonehearth,PC_b,SIMS Co.,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Stonehearth,OSX_b,SIMS Co.,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Stonehearth,Linux_b,SIMS Co.,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Sword of Fargoal 2,PC_b,Fargoal,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Sword of Fargoal 2,Linux_b,Fargoal,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Sword of Fargoal 2,OSX_b,Fargoal,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Swords & Soldiers II,WiiU_b,Ronimo Games,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Tales from the Borderlands,OSX_b,Telltale Games,Telltale Games,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Tango Fiesta,PC_b,Mastertronic,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
The Agency,PS3_b,Unknown,Sony Online Entertainment,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
The Amazing Race,DS_b,Unknown,Ludia Inc.,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
The Amazing Race,PC_b,Unknown,Ludia Inc.,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
The Amazing Race,X360_b,Unknown,Ludia Inc.,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
The Banner Saga 2,PSV_b,Versus Evil,Stoic Studio,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
The Dead Linger,PC_b,Sandswept Studios,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
The Fish Files,GB_b,Unknown,7th Sense s.r.l.,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
The Walking Dead: Season Three,XOne_b,Telltale Games,Telltale Games,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
The Walking Dead: Season Three,And_b,Telltale Games,Telltale Games,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Theatrhythm Final Fantasy: All-Star Festival,Arc_b,Square Enix,Square Enix,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Theme Park,SCD_b,Unknown,Bullfrog Productions,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
They,PS3_b,Unknown,Metropolis Software,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
They,PC_b,Unknown,Metropolis Software,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
They,X360_b,Unknown,Metropolis Software,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Tom Clancy's Rainbow Six Vegas 2 / Ghost Recon AW,WiiU_b,Ubisoft,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Ubusuna,PS4_b,M2 Studios,M2 Studios,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Ultimate Band,PS2_b,Unknown,Disney Interactive Studios,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Undercover Cops,SNES_b,Unknown,Irem Software Engineering,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
UnderTale,OSX_b,Rocket Science,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
"Vampires,Zombies and Monsters Attack",Linux_b,Unknown,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
"Vampires,Zombies and Monsters Attack",PC_b,Unknown,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
"Vampires,Zombies and Monsters Attack",OSX_b,Unknown,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Vessel,X360_b,Namco Bandai Games,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
War Thunder,PC_b,Gaijin Entertainment,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
War Thunder,OSX_b,Gaijin Entertainment,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Warface,PC_b,Trion Worlds,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Warface,X360_b,Trion Worlds,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Warface,PS3_b,Trion Worlds,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Wasteland 2,Linux_b,inXile Entertainment,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Wasteland 2,OSX_b,inXile Entertainment,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Wattam,PS4_b,Annapurna Interactive,Funomena,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Whore of the Orient,PS4_b,Warner Bros. Interactive Entertainment,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Whore of the Orient,XOne_b,Warner Bros. Interactive Entertainment,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Whore of the Orient,PC_b,Warner Bros. Interactive Entertainment,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Wicked Surfing,GB_b,Unknown,Cave Barn,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
WiLD,PS4_b,Sony Interactive Entertainment,Wild Sheep Studio,,,,,,,,,,12/31/2020,7/19/2018,#VALUE!,,0,0,
Wizardology,DS_b,Unknown,Double Six,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Wizardology,Wii_b,Unknown,Double Six,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Wondership Q,PS4_b,Cygames,Miracle Positive,,,,,,,,,,12/31/2020,7/5/2018,#VALUE!,,0,0,
Woolfe: The Red Hood Diaries,XOne_b,GriN Multimedia,GriN Multimedia,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Woolfe: The Red Hood Diaries,PS4_b,GriN Multimedia,GriN Multimedia,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Word Searcher 4,DSiW_b,Unknown,Digital Leisure Inc.,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
World Beach Volley: 1991 GB Cup,GB_b,Unknown,GRC,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
World Cup USA 94,GB_b,Unknown,Tiertex Design Studios,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Xyanide Resurrection,PSP_b,Unknown,Playlogic,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Zombie Playground,OSX_b,Massive Black Inc,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Zombie Playground,PC_b,Massive Black Inc,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Zombii Attack,WW_b,Unknown,"Gamers Digital, Inc.",,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Battle Chef Brigade,PS4_b,Trinket Studios,Trinket Studios,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Chivalry 2,PC_b,Tripwire Interactive,Torn Banner Studios,,,,,,,,,,12/31/2020,6/10/2019,#VALUE!,,0,0,
Closers,PS4_b,En Masse Entertainment,Naddic Games,,,,,,,,,,12/31/2020,3/24/2019,#VALUE!,,0,0,
Diablo IV,PC_b,Blizzard Entertainment,Blizzard Entertainment,7.5,,,,,,,,,12/31/2020,11/2/2019,#VALUE!,,0,0,
Diablo IV,PS4_b,Blizzard Entertainment,Blizzard Entertainment,,,,,,,,,,12/31/2020,11/2/2019,#VALUE!,,0,0,
Diablo IV,XOne_b,Blizzard Entertainment,Blizzard Entertainment,,,,,,,,,,12/31/2020,11/2/2019,#VALUE!,,0,0,
Emily is Away <3,PC_b,Kyle Seeley,Kyle Seeley,,,,,,,,,,12/31/2020,4/16/2019,#VALUE!,,0,0,
FIFA 21,XS_b,Electronic Arts,EA Vancouver,,,,,,,,,,12/31/2020,6/19/2020,#VALUE!,,0,0,
FIFA 21,PS5_b,Electronic Arts,EA Vancouver,,,,,,,,,,12/31/2020,6/19/2020,#VALUE!,,0,0,
Five Nights at Freddy's: Security Breach,PS5_b,Scott Cawthon,Scott Cawthon,,,,,,,,,,12/31/2020,9/16/2020,#VALUE!,,0,0,
Guilty Gear -Strive-,PS4_b,Arc System Works,Arc System Works,,,,,,,,,,12/31/2020,11/24/2019,#VALUE!,,0,0,
La-Mulana 2,NS_b,Active Gaming Media,Nigoro,,,,,,,,,,12/31/2020,4/8/2019,#VALUE!,,0,0,
La-Mulana 2,PS4_b,Active Gaming Media,Nigoro,,,,,,,,,,12/31/2020,4/8/2019,#VALUE!,,0,0,
La-Mulana 2,XOne_b,Active Gaming Media,Nigoro,,,,,,,,,,12/31/2020,4/8/2019,#VALUE!,,0,0,
Microsoft Flight Simulator (2020),XS_b,Xbox Game Studios,Asobo Studio,,,,,,,,,,12/31/2020,8/13/2021,#VALUE!,,0,0,
Midnight Ghost Hunt,PC_b,Mellowsoft,Mellowsoft,,,,,,,,,,12/31/2020,6/10/2019,#VALUE!,,0,0,
Olympic Games Tokyo 2020 - The Official Video Game,NS_b,Sega,Sega,,,,,,,,,,12/31/2020,4/8/2019,#VALUE!,,0,0,
Olympic Games Tokyo 2020 - The Official Video Game,PS4_b,Sega,Sega,,,,,,,,,,12/31/2020,4/8/2019,#VALUE!,,0,0,
Olympic Games Tokyo 2020 - The Official Video Game,XOne_b,Sega,Sega,,,,,,,,,,12/31/2020,4/8/2019,#VALUE!,,0,0,
Olympic Games Tokyo 2020 - The Official Video Game,PC_b,Sega,Sega,,,,,,,,,,12/31/2020,4/8/2019,#VALUE!,,0,0,
Out of Reach: Treasure Royale,PC_b,PlayWay,Space Boat Studios,,,,,,,,,,12/31/2020,4/10/2019,#VALUE!,,0,0,
PokÃƒÂ©mon Unite,iOS_b,Unknown,TiMi Studios,,,,,,,,,,12/31/2020,6/24/2020,#VALUE!,,0,0,
PokÃƒÂ©mon Unite,And_b,Unknown,TiMi Studios,,,,,,,,,,12/31/2020,6/24/2020,#VALUE!,,0,0,
Psychonauts 2,PS4_b,Starbreeze Studios,Double Fine Productions,,,,,,,,,,12/31/2020,6/14/2021,#VALUE!,,0,0,
Psychonauts 2,XOne_b,Starbreeze Studios,Double Fine Productions,,,,,,,,,,12/31/2020,6/14/2021,#VALUE!,,0,0,
Psychonauts 2,PC_b,Starbreeze Studios,Double Fine Productions,,,,,,,,,,12/31/2020,6/14/2021,#VALUE!,,0,0,
Puyo Puyo Tetris 2,XS_b,Sega,Sega,,,,,,,,,,12/31/2020,8/27/2020,#VALUE!,,0,0,
Puyo Puyo Tetris 2,PS5_b,Sega,Sega,,,,,,,,,,12/31/2020,8/27/2020,#VALUE!,,0,0,
Rune Factory 4 Special,NS_b,Marvelous Entertainment,Xseed Games,,,,,,,,,,12/31/2020,2/13/2019,#VALUE!,,0,0,
Session: Skate Sim,XOne_b,Crea-ture Studios,Crea-ture Studios,,,,,,,,,,12/31/2020,7/3/2022,#VALUE!,,0,0,
Session: Skate Sim,PC_b,Crea-ture Studios,Crea-ture Studios,,,,,,,,,,12/31/2020,7/3/2022,#VALUE!,,0,0,
The Last Campfire,PC_b,Hello Games,Hello Games,,,,,,,,,,12/31/2020,12/6/2018,#VALUE!,,0,0,
Championship Manager Season 01/02,PC_b,Unknown,Sports Interactive,,,,0.50m,,,,,,12/31/2020,,#VALUE!,,0,0,
Imagine: Makeup Artist,DS_b,Ubisoft,Global A Entertainment,,,,,0.29m,0.27m,,,0.02m,12/31/2020,,0.29,,0.29,0.29,
Castle Story,PC_b,Zono Incorporated,Unknown,,,,0.28m,,,,,,12/31/2020,,#VALUE!,,0,0,
Tokyo Jungle,PS3_b,Sony Computer Entertainment,PlayStation C.A.M.P.!,7.5,,,,0.26m,,,0.26m,,12/31/2020,5/25/2018,0.26,,0.26,0.26,
Lovers in a Dangerous Spacetime,PC_b,Asteroid Base,Unknown,,,,0.22m,,,,,,12/31/2020,,#VALUE!,,0,0,
Distance,PC_b,Refract Studios,Unknown,,,,0.17m,,,,,,12/31/2020,,#VALUE!,,0,0,
Hamster Heroes,Wii_b,Unknown,Data Design Interactive,,,,,0.16m,0.16m,,,,12/31/2020,,0.16,,0.16,0.16,
Disgaea 4: A Promise Unforgotten,PSV_b,NIS America,Unknown,,,,,0.16m,0.03m,0.03m,0.08m,0.02m,12/31/2020,,0.16,,0.16,0.16,
Kidou Senkan Nadesico,SAT_b,Unknown,fupac,,,,,0.15m,,,0.15m,,12/31/2020,,0.15,,0.15,0.15,
Black * Rock Shooter: The Game,PSP_b,Unknown,imageepoch Inc.,6.1,,,,0.15m,,,0.15m,,12/31/2020,,0.15,,0.15,0.15,
Wasteland 2,PC_b,inXile Entertainment,Unknown,8.3,,,,0.13m,0.06m,0.06m,,0.01m,12/31/2020,,0.13,,0.13,0.13,
Ridge Racer 2,PSP_b,Unknown,Namco Bandai Games,,7.5,,,0.10m,,0.03m,0.07m,0.01m,12/31/2020,,0.10,,0.10,0.1,
Destroy All Humans! Path of the Furon,PS3_b,Unknown,Sandblast Games,,5,,,0.09m,,0.08m,,0.01m,12/31/2020,,0.09,,0.09,0.09,
Mahjong 3D: Warriors of the Emperor,3DS_b,Unknown,Engine Software,,,,,0.05m,,0.05m,,0.00m,12/31/2020,,0.05,,0.05,0.05,
Doodle Hex,DS_b,Unknown,Tragnarion Studios,,,,,0.03m,,0.03m,,0.00m,12/31/2020,,0.03,,0.03,0.03,
Playmobil Top Agents,DS_b,Unknown,Morgen Studios,,,,,0.03m,,0.03m,,0.00m,12/31/2020,,0.03,,0.03,0.03,
Ikki Tousen: Shining Dragon,PS2_b,Unknown,Marvelous,,,,,0.02m,,,0.02m,,12/31/2020,,0.02,,0.02,0.02,
Let It Die,PS4_b,GungHo,Grasshopper Manufacture,,,,,0.01m,,0.01m,0.01m,0.00m,12/31/2020,,0.01,,0.01,0.01,
Turbo Trainz,Wii_b,Unknown,Broken Switch Studios,,,,,0.01m,,0.01m,,0.00m,12/31/2020,,0.01,,0.01,0.01,
Fujiko F. Fujio Characters: Great Assembly! Slightly Fantastic Slapstick Party,3DS_b,Namco Bandai Games,Namco Bandai Games,,,,,0.01m,,,0.01m,,12/31/2020,4/9/2018,0.01,,0.01,0.01,
Fujiko F. Fujio Characters: Great Assembly! Slightly Fantastic Slapstick Party,WiiU_b,Namco Bandai Games,Namco Bandai Games,,,,,0.00m,,,0.00m,,12/31/2020,4/9/2018,0.00,,0.00,0,
Musiic Party: Rock the House,Wii_b,Unknown,Independent Arts Software,,,,,0.00m,,0.00m,,0.00m,12/31/2020,,0.00,,0.00,0,
Picture Puzzle Collection: The Dutch Masters,DS_b,Unknown,Most Wanted Entertainment,,,,,0.00m,,0.00m,,0.00m,12/31/2020,,0.00,,0.00,0,
Call of Atlantis,DS_b,Unknown,Foreign Media Games,,,,,0.00m,,0.00m,,0.00m,12/31/2020,,0.00,,0.00,0,
Crazy Taxi 3,PC_b,Unknown,Hitmaker,,,,,0.00m,,0.00m,,0.00m,12/31/2020,,0.00,,0.00,0,
2 Games in 1: Finding Nemo & The Incredibles,GBA_b,Unknown,Vicarious Visions / Helixe,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
A Boy and His Blob,DS_b,Unknown,Skyworks Technologies,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Ace Attorney: Ryuunosuke Wright's Adventure,3DS_b,Capcom,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Ace Combat: Infinity,PS3_b,Namco Bandai Games,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Afterfall: InSanity,X360_b,TGC,Nicolas Intoxicate,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Age of Decadence,PC_b,Iron Tower Studio,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Agent,PS3_b,Rockstar Games,Rockstar North,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Amphibian Man,PS3_b,Unknown,KDV Games,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
AMY,PC_b,Lexis Numerique,VectorCell,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Angry Birds,DSiW_b,Unknown,Chillingo,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Angry Birds,WW_b,Unknown,Chillingo,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Archeage,PC_b,Trion Worlds,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
ATV Wild Ride,DS_b,Unknown,Renegade Kid,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Audiosurf Air,PC_b,Invisible Handlebar,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Auditorium,XBL_b,Unknown,Cipher Prime,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Bad Day,OSX_b,Unknown,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Beyond Good & Evil 2,PS3_b,Ubisoft,Ubisoft Montpellier,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Beyond Good & Evil 2,X360_b,Ubisoft,Ubisoft Montpellier,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Beyond Good & Evil 2,PC_b,Ubisoft,Ubisoft Montpellier,,,,,,,,,,12/31/2020,6/26/2019,#VALUE!,,0,0,
BioShock Vita,PSV_b,2K Games,Irrational Games,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Black Gold,PC_b,Unknown,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Black Guards,PC_b,Unknown,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Blockscape,OSX_b,Sega Falcom,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Blockscape,Linux_b,Sega Falcom,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Blockscape,PC_b,Sega Falcom,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Bloktonik,WW_b,Unknown,Robotube Games,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Blood Knights,PS3_b,Unknown,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Blood Knights,X360_b,Unknown,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Blood Knights,PC_b,Unknown,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Bloom,PC_b,Studio Fawn,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Bloom,OSX_b,Studio Fawn,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Blue Almanac,GEN_b,Unknown,Hot B,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Brett Hull Hockey,GEN_b,Unknown,Radical Entertainment,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Brick-Force,PC_b,Monolith,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Brick-Force,OSX_b,Monolith,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Brick-Force,And_b,Monolith,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Call For Heroes: Pompolic Wars,Wii_b,Unknown,Quotix Software,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Camelot Unchained,PC_b,City State Entertainment,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Castle Story,OSX_b,Zono Incorporated,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Castle Story,Linux_b,Zono Incorporated,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Caveman Rock,DS_b,Unknown,Cyber Planet Interactive,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Checkmate,GB_b,Unknown,Altron,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Chevalier Saga Tactics,PSN_b,Unknown,imageepoch Inc.,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Chronoblade,Ouya_b,nWay,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
CLANG,PC_b,Capcom Entertainment,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
CLANG,OSX_b,Capcom Entertainment,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
CoinRPG,PC_b,Independent Arts Software GmbH,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
CoinRPG,OSX_b,Independent Arts Software GmbH,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
CoinRPG,Linux_b,Independent Arts Software GmbH,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Command & Conquer: Generals 2,PC_b,Electronic Arts,BioWare Victory,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Cross of the Dutchman,PC_b,Triangle Studios,Triangle Studios,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Darius Burst,PSP_b,Unknown,Pyramid,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Dawngate,PC_b,Electronic Arts,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
De-formers,XOne_b,GameTrust,Ready at Dawn,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
De-formers,PS4_b,GameTrust,Ready at Dawn,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
De-formers,PC_b,GameTrust,Ready at Dawn,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Dead Nation,PSV_b,Sony Computer Entertainment,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Deep Black,PS3_b,505 Games,BiArt Studios,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Deep Black,X360_b,505 Games,BiArt Studios,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
deep down (Working Title),PS4_b,Capcom,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Deep Loot,And_b,Monster and Monster,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Deer Hunter Tournament,X360_b,Unknown,South Logic Studios,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Devil's Third,PS3_b,Unknown,Valhalla Game Studios,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Devil's Third,X360_b,Unknown,Valhalla Game Studios,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Disney Magical World 2: My Happy Life,3DS_b,Namco Bandai Games,Namco Bandai Games,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Distance,Linux_b,Refract Studios,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Distance,OSX_b,Refract Studios,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Divekick,XOne_b,Namco Networks America Inc.,Namco Networks America Inc.,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Dragons & Titans,OSX_b,"Thunderstorm Entertainment Inc.,",Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Dragons & Titans,PC_b,"Thunderstorm Entertainment Inc.,",Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Drifter: A Space Trading Game,PS4_b,Celsius Game Studios,Celsius Game Studios,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Drifter: A Space Trading Game,PSV_b,Celsius Game Studios,Celsius Game Studios,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
El Chavo Kart,PSV_b,Slang,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
EndWar Online,PCFX_b,Ubisoft Shanghai,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
EndWar Online,OSX_b,Ubisoft,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
EndWar Online,PC_b,Ubisoft,Unknown,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
ESPN NBA Hangtime '95,SNES_b,Unknown,Sony Imagesoft,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Evil Twin: Cyprien's Chronicles,PS2_b,Unknown,In Utero,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Evil Twin: Cyprien's Chronicles,DC_b,Unknown,In Utero,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
FighterÃ¢â‚¬â„¢s History Dynamite,VC_b,Unknown,Data East,,,,,,,,,,12/31/2020,,#VALUE!,,0,0,
Keio Flying Squadron 2,SAT_b,Victor Interactive,Victor Interactive Software,,,,,,,,,,1/1/2021,,#VALUE!,,0,0,
Metal Slug Tactics,PC_b,DotEmu,Leikir Studio,,,,,,,,,,1/1/2021,6/12/2021,#VALUE!,,0,0,
Cobra Kai: The Karate Kid Saga Continues,PC_b,GameMill Entertainment,GameMill Entertainment,,,,,,,,,,1/5/2021,1/31/2021,#VALUE!,,0,0,
Atelier Ryza 2: Lost Legends & the Secret Fairy,NS_b,Koei Tecmo,Gust,,,,,,,,,,1/26/2021,12/9/2020,#VALUE!,,0,0,
Atelier Ryza 2: Lost Legends & the Secret Fairy,All_b,Koei Tecmo,Gust,,,,0.36m,,,,,,1/26/2021,12/9/2020,#VALUE!,,0,0,
The Pedestrian,PS4_b,Skookum Arts,Skookum Arts,,,,,,,,,,1/31/2021,8/13/2020,#VALUE!,,0,0,
Valheim,PC_b,Coffee Stain Publishing,Iron Gate AB,,,,10.00m,,,,,,2/2/2021,2/11/2021,#VALUE!,,0,0,
Outriders,PC_b,Square Enix,People Can Fly,,,,,,,,,,2/2/2021,6/20/2019,#VALUE!,,0,0,
Outriders,PS4_b,Square Enix,People Can Fly,,,,,,,,,,2/2/2021,6/20/2019,#VALUE!,,0,0,
Outriders,XOne_b,Square Enix,People Can Fly,,,,,,,,,,2/2/2021,6/20/2019,#VALUE!,,0,0,
Outriders,XS_b,Square Enix,People Can Fly,,,,,,,,,,2/2/2021,2/13/2020,#VALUE!,,0,0,
Outriders,PS5_b,Square Enix,People Can Fly,,,,,,,,,,2/2/2021,2/13/2020,#VALUE!,,0,0,
Blue Fire,NS_b,Graffiti,Robi Studios,6.5,,,,,,,,,2/4/2021,8/4/2020,#VALUE!,,0,0,
