Game,Console,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Last Update,Stripped Sales,,No errors,Number Conversion,Total
Shiatsu Massage,XBL_b,Microsoft,kittie,,,,,,,,,,6/30/2009,,#VALUE!,,0,0,
Tantei Jinguuji Saburo: Toki no Sugiyuku Mama ni,VC_b,Arc System Works,Deco,,,,,,,,,,6/30/2009,,#VALUE!,,0,0,
Vanguard Princess,PC_b,Unknown,Tomoaki Sugeno,,,,,,,,,,6/30/2009,,#VALUE!,,0,0,
Harry Potter and the Half-Blood Prince,PS2_b,Electronic Arts,Bright Light Productions,,,,,0.64m,0.13m,0.07m,,0.44m,6/30/2009,,0.64,,0.64,0.64,
Harry Potter and the Half-Blood Prince,DS_b,Electronic Arts,Bright Light Productions,,,,,0.62m,0.20m,0.34m,0.00m,0.07m,6/30/2009,,0.62,,0.62,0.62,
Call of Juarez: Bound in Blood,X360_b,Ubisoft,Techland,8,7.6,,,0.60m,0.30m,0.24m,0.00m,0.06m,6/30/2009,,0.60,,0.60,0.6,
BlazBlue: Calamity Trigger,PS3_b,Aksys Games,Arc System Works,,8.5,,,0.57m,0.36m,0.10m,0.06m,0.06m,6/30/2009,,0.57,,0.57,0.57,
Harry Potter and the Half-Blood Prince,PSP_b,Electronic Arts,Bright Light Productions,,,,,0.53m,0.19m,0.21m,,0.13m,6/30/2009,,0.53,,0.53,0.53,
Mega Man Star Force 3: Black Ace / Red Joker,DS_b,Capcom,Capcom,,5.7,,,0.46m,0.22m,,0.22m,0.02m,6/30/2009,,0.46,,0.46,0.46,
Ice Age: Dawn of the Dinosaurs,DS_b,Activision,Artificial Mind and Movement,,5,,,0.38m,0.20m,0.15m,,0.04m,6/30/2009,,0.38,,0.38,0.38,
BlazBlue: Calamity Trigger,X360_b,Aksys Games,Arc System Works,,8.5,,,0.36m,0.21m,0.08m,0.04m,0.03m,6/30/2009,,0.36,,0.36,0.36,
Harry Potter and the Half-Blood Prince,PS3_b,Electronic Arts,Bright Light Productions,,,,,0.33m,0.15m,0.13m,,0.05m,6/30/2009,,0.33,,0.33,0.33,
Harry Potter and the Half-Blood Prince,X360_b,Electronic Arts,Bright Light Productions,,,,,0.31m,0.17m,0.11m,,0.03m,6/30/2009,,0.31,,0.31,0.31,
Ice Age: Dawn of the Dinosaurs,Wii_b,Activision,Eurocom Entertainment Software,6.9,7.2,,,0.28m,0.11m,0.14m,,0.03m,6/30/2009,,0.28,,0.28,0.28,
Treasure World,DS_b,Aspyr,Aspyr,,,,,0.20m,0.18m,,,0.02m,6/30/2009,,0.20,,0.20,0.2,
Ice Age: Dawn of the Dinosaurs,PS3_b,Activision,Eurocom Entertainment Software,6.9,6.6,,,0.19m,0.13m,0.04m,,0.02m,6/30/2009,,0.19,,0.19,0.19,
Ice Age: Dawn of the Dinosaurs,PS2_b,Activision,Eurocom Entertainment Software,6.9,,,,0.17m,0.08m,0.07m,,0.02m,6/30/2009,,0.17,,0.17,0.17,
Ice Age: Dawn of the Dinosaurs,X360_b,Activision,Eurocom Entertainment Software,6.9,6.7,,,0.12m,0.09m,0.03m,,0.01m,6/30/2009,,0.12,,0.12,0.12,
Infernal: Hell's Vengeance,X360_b,Playlogic Game Factory,Metropolis Software,,4.4,,,0.08m,0.06m,0.01m,,0.01m,6/30/2009,,0.08,,0.08,0.08,
Roogoo Attack!,DS_b,SouthPeak Interactive,SpiderMonk,,,,,0.07m,0.07m,,,0.01m,6/30/2009,,0.07,,0.07,0.07,
Steambot Chronicles: Battle Tournament,PSP_b,Atlus,Irem Software Engineering,,,,,0.07m,0.05m,,0.01m,0.01m,6/30/2009,,0.07,,0.07,0.07,
Roogoo Twisted Towers,Wii_b,SouthPeak Interactive,SpiderMonk,,,,,0.06m,0.05m,,,0.00m,6/30/2009,,0.06,,0.06,0.06,
Ultimate Game Room,DS_b,Majesco,FrontLine Studios,,,,,0.04m,0.03m,,,0.00m,6/30/2009,,0.04,,0.04,0.04,
Call of Juarez: Bound in Blood,PC_b,Ubisoft,Techland,,,,,0.03m,,0.03m,,0.00m,6/30/2009,,0.03,,0.03,0.03,
Harry Potter and the Half-Blood Prince,PC_b,Electronic Arts,EA Bright Light Productions,,,,,0.03m,,0.03m,,0.00m,6/30/2009,,0.03,,0.03,0.03,
Grand Theft Auto: The Trilogy,PC_b,Rockstar Games,Rockstar North,,,,,0.03m,,0.02m,,0.00m,6/30/2009,,0.03,,0.03,0.03,
CID The Dummy,Wii_b,O-Games,Twelve Games,,,,,0.03m,0.02m,0.00m,,0.00m,6/30/2009,,0.03,,0.03,0.03,
Ice Age: Dawn of the Dinosaurs,PC_b,Activision,Eurocom Entertainment Software,6.9,6.8,,,0.02m,0.02m,0.00m,,0.00m,6/30/2009,,0.02,,0.02,0.02,
Droplitz,PC_b,Atlus,Blitz Arcade,,,,,,,,,,6/30/2009,,#VALUE!,,0,0,
Hayarigami Portable: Keishichou Kaijiken File,PSN_b,Nippon Ichi Software,Nippon Ichi Software,,,,,,,,,,7/1/2009,,#VALUE!,,0,0,
Kodu Game Lab,XBL_b,Microsoft Game Studios,MSR Kodu,,,,,,,,,,7/1/2009,,#VALUE!,,0,0,
Mind Quiz,PSN_b,Ubisoft,Ubisoft,,,,,,,,,,7/1/2009,,#VALUE!,,0,0,
Puzzle Iroiro: Gekkan Crossword House Vol. 2,DSiW_b,Nintendo,Nintendo,,,,,,,,,,7/1/2009,,#VALUE!,,0,0,
Return to Mysterious Island 2,PC_b,Microids,Kheops Studio,,,,,,,,,,7/1/2009,,#VALUE!,,0,0,
The King of Fighters '98 Ultimate Match,XBL_b,SNK Playmore,SNK Playmore Corporation,,7.6,,,,,,,,7/1/2009,,#VALUE!,,0,0,
Tom Clancy's Splinter Cell Essentials,PSN_b,Ubisoft,Ubisoft,,,,,,,,,,7/1/2009,,#VALUE!,,0,0,
Worms 2: Armageddon,XBL_b,Team17 Software,Team17 Software,,,,,,,,,,7/1/2009,,#VALUE!,,0,0,
Illusions 360,XBL_b,Microsoft,Unknown,,,,,,,,,,7/2/2009,,#VALUE!,,0,0,
James Pond 2: Codename RoboCod,PSN_b,System 3 Arcade Software,Gameware Development,,,,,,,,,,7/2/2009,,#VALUE!,,0,0,
Sketch,XBL_b,Microsoft,SRH,,,,,,,,,,7/2/2009,,#VALUE!,,0,0,
Super Hind,PSN_b,Virgin Play,Mountain Sheep,,,,,,,,,,7/2/2009,,#VALUE!,,0,0,
T̩l̩ 7 Jeux: Mots Crois̩s,Wii_b,Koch Media,White Park Bay Software,,,,,,,,,,7/2/2009,,#VALUE!,,0,0,
The Punisher: No Mercy,PSN_b,Zen Studios,Zen Studios,4.3,4.4,,,,,,,,7/2/2009,,#VALUE!,,0,0,
"Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu",PSP_b,Sony Computer Entertainment,Millennium Kitchen,,,,,0.19m,,,0.19m,,7/2/2009,,0.19,,0.19,0.19,
Hatsune Miku: Project Diva,PSP_b,Sega,Sega,,,,0.09m,,,,,,7/2/2009,,#VALUE!,,0,0,
Trine,PC_b,Nobilis,Frozenbyte,,8.1,,,0.01m,,0.01m,,0.00m,7/2/2009,,0.01,,0.01,0.01,
Minna no Oekaki Yasan,DS_b,Taito,Taito Corporation,,,,,0.00m,,,0.00m,,7/2/2009,,0.00,,0.00,0,
"Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu",PSN_b,Sony Computer Entertainment,Millenium Kitchen,,,,,,,,,,7/2/2009,,#VALUE!,,0,0,
Capcom Classics Collection Remixed,PSN_b,Capcom,Digital Eclipse,,7.6,,,,,,,,7/2/2009,,#VALUE!,,0,0,
Donkey Xote,PSN_b,Virgin Play,Virgin Play,,,,,,,,,,7/2/2009,,#VALUE!,,0,0,
Donkey Xote,PSP_b,Virgin Play,Virgin Play,,,,,,,,,,7/2/2009,,#VALUE!,,0,0,
Trine,Series_b,Nobilis,Frozenbyte,,,,7.39m,,,,,,7/3/2009,1/28/2021,#VALUE!,,0,0,
Trine,All_b,Nobilis,Frozenbyte,,,,1.10m,,,,,,7/3/2009,1/28/2021,#VALUE!,,0,0,
Game Training Vol 1: Dexterity,XBL_b,Microsoft,Justin Le Clair,,,,,,,,,,7/3/2009,,#VALUE!,,0,0,
Karnn Age Lite,XBL_b,Microsoft,Louis Lavallee,,,,,,,,,,7/3/2009,,#VALUE!,,0,0,
RotorMania,XBL_b,Microsoft,Raccoon456,,,,,,,,,,7/3/2009,,#VALUE!,,0,0,
World Clock,XBL_b,Microsoft,Escapist Games,,,,,,,,,,7/3/2009,,#VALUE!,,0,0,
Astrology,DS_b,Black Bean Games,Black Bean Games,,,,,,,,,,7/3/2009,,#VALUE!,,0,0,
Bennu,XBL_b,Microsoft,AlMra,,,,,,,,,,7/3/2009,,#VALUE!,,0,0,
Gallery: Landscapes,XBL_b,Microsoft,Deej,,,,,,,,,,7/5/2009,,#VALUE!,,0,0,
Urban Art Gallery,XBL_b,Microsoft,North West,,,,,,,,,,7/5/2009,,#VALUE!,,0,0,
World Tour Soccer 06,PSN_b,Sony Computer Entertainment,SCEE London Studio,,,,,,,,,,7/5/2009,,#VALUE!,,0,0,
Heracles Chariot Racing,WW_b,Neko Entertainment,Neko Entertainment,,,,,,,,,,7/6/2009,,#VALUE!,,0,0,
Art Style: BASE 10,DSiW_b,Nintendo,skip Ltd.,,,,,,,,,,7/6/2009,,#VALUE!,,0,0,
Asphalt 4: Elite Racing,DSiW_b,Gameloft,Gameloft,,,,,,,,,,7/6/2009,,#VALUE!,,0,0,
Big Brain Wolf,PC_b,Frima Studio,Frima Studio,,,,,,,,,,7/6/2009,,#VALUE!,,0,0,
BIT.TRIP CORE,WW_b,Aksys Games,Gaijin Games Inc.,,7.6,,,,,,,,7/6/2009,,#VALUE!,,0,0,
Bust-A-Move Plus!,WW_b,Taito,Taito Corporation,,,,,,,,,,7/6/2009,,#VALUE!,,0,0,
California Games,VC_b,Commodore,Epyx,,,,,,,,,,7/6/2009,,#VALUE!,,0,0,
Final Fantasy XI: A Moogle Kupo d'Etat,PC_b,Square Enix,Square Enix,,,,,,,,,,7/6/2009,,#VALUE!,,0,0,
Final Fantasy XI: A Moogle Kupo d'Etat,PS2_b,Square Enix,Square Enix,,,,,,,,,,7/6/2009,,#VALUE!,,0,0,
Final Fantasy XI: A Moogle Kupo d'Etat,X360_b,Square Enix,Square Enix,,,,,,,,,,7/6/2009,,#VALUE!,,0,0,
The Elder Scrolls IV: Oblivion,X360_b,Take-Two Interactive,Bethesda Softworks,8.8,9.2,,,4.47m,2.89m,1.03m,0.13m,0.41m,7/7/2009,,4.47,,4.47,4.47,
Sky Kid (Arcade),VC_b,Namco Bandai,Namco,,,,,,,,,,7/7/2009,,#VALUE!,,0,0,
Tales of Monkey Island,PC_b,Telltale Games,Telltale Games,,,,,,,,,,7/7/2009,,#VALUE!,,0,0,
Tales of Monkey Island,WW_b,Unknown,Telltale Games,,,,,,,,,,7/7/2009,,#VALUE!,,0,0,
Tales of Monkey Island Chapter 1: Launch of the Screaming Narwhal,PC_b,Telltale Games,Telltale Games,7.8,7.7,,,,,,,,7/7/2009,,#VALUE!,,0,0,
The BIGS 2,Wii_b,2K Sports,Blue Castle Games,6.1,6.3,,,0.29m,0.26m,0.01m,,0.02m,7/7/2009,,0.29,,0.29,0.29,
The Elder Scrolls IV: Oblivion,PC_b,Take-Two Interactive,Bethesda Softworks,,9.2,,,0.25m,0.01m,0.21m,,0.04m,7/7/2009,,0.25,,0.25,0.25,
The BIGS 2,X360_b,2K Sports,Blue Castle Games,,,,,0.21m,0.19m,0.01m,,0.02m,7/7/2009,,0.21,,0.21,0.21,
The BIGS 2,PS2_b,2K Sports,Blue Castle Games,,,,,0.20m,0.10m,0.08m,,0.03m,7/7/2009,,0.20,,0.20,0.2,
ArmA II,PC_b,Got Game Entertainment,Bohemia Interactive,,,,,0.13m,,0.12m,,0.02m,7/7/2009,,0.13,,0.13,0.13,
The BIGS 2,PS3_b,2K Sports,Blue Castle Games,,,,,0.13m,0.12m,,,0.01m,7/7/2009,,0.13,,0.13,0.13,
Street Fighter IV,PC_b,Capcom,Capcom / Dimps Corporation,,9.1,,,0.13m,0.07m,0.05m,,0.02m,7/7/2009,,0.13,,0.13,0.13,
The BIGS 2,PSP_b,2K Sports,Blue Castle Games,,6.8,,,0.10m,0.09m,,,0.01m,7/7/2009,,0.10,,0.10,0.1,
CID The Dummy,PSP_b,O-Games,Twelve Games,,,,,0.03m,0.02m,0.00m,,0.00m,7/7/2009,,0.03,,0.03,0.03,
BioShock & The Elder Scrolls IV: Oblivion Bundle,PC_b,Take-Two Interactive,2K Games   /  Bethesda Softworks,,,,,,,,,,7/7/2009,,#VALUE!,,0,0,
BioShock & The Elder Scrolls IV: Oblivion Bundle,X360_b,Take-Two Interactive,2K Games   /  Bethesda Softworks,,,,,,,,,,7/7/2009,,#VALUE!,,0,0,
CID The Dummy,PC_b,O-Games,Twelve Games,,,,,,,,,,7/7/2009,,#VALUE!,,0,0,
CID The Dummy,PS2_b,O-Games,Twelve Games,,,,,,,,,,7/7/2009,,#VALUE!,,0,0,
Battlefield 1943,All_b,Electronic Arts,EA DICE,,,,1.50m,,,,,,7/8/2009,10/23/2020,#VALUE!,,0,0,
Samurai Warriors: State of War,PSN_b,KOEI,Omega Force,,,,,,,,,,7/8/2009,,#VALUE!,,0,0,
Ultimate Board Game Collection,PSN_b,Valcon Games,Jack of All Games,,,,,,,,,,7/8/2009,,#VALUE!,,0,0,
XS Junior League Soccer,PSN_b,Sony Computer Entertainment,Wahoo Studios,,,,,,,,,,7/8/2009,,#VALUE!,,0,0,
Battlefield 1943,XBL_b,Electronic Arts,EA DICE,8.5,8.4,,,,,,,,7/8/2009,,#VALUE!,,0,0,
Freaky Space,PC_b,Abandon Interactive Entertainment,Abandon Interactive,,,,,,,,,,7/9/2009,,#VALUE!,,0,0,
Gamerbots:Third-Robot Shooting,XBL_b,Microsoft,Hotwave Games,,,,,,,,,,7/9/2009,,#VALUE!,,0,0,
Little Britain: The Video Game,PSN_b,Mastertronic,Gamerholix,,,,,,,,,,7/9/2009,,#VALUE!,,0,0,
Roid Riot,XBL_b,Microsoft,Kaos nyrb,,,,,,,,,,7/9/2009,,#VALUE!,,0,0,
"Shooting Love, 200X",XBL_b,Triangle Service,Triangle Service,,,,,,,,,,7/9/2009,,#VALUE!,,0,0,
Spec Ops: Stealth Patrol,PSN_b,Sony Computer Entertainment,Runecraft,,,,,,,,,,7/9/2009,,#VALUE!,,0,0,
Supreme Ruler 2020 Gold,PC_b,Paradox Interactive,BattleGoat Studios,,,,,,,,,,7/9/2009,,#VALUE!,,0,0,
Sekai wa Atashi de Mawatteru: Hikari to Yami no Princess,PSP_b,Global A Entertainment,Global A Entertainment,,,,,0.01m,,,0.01m,,7/9/2009,,0.01,,0.01,0.01,
Hayarigami 2 DS: Toshidensetsu Kaii Jiken,DS_b,Nippon Ichi Software,Nippon Ichi Software,,,,,0.00m,,,0.00m,,7/9/2009,,0.00,,0.00,0,
Battlefield 1943,PSN_b,Electronic Arts,EA DICE,8.5,8.5,,,,,,,,7/9/2009,,#VALUE!,,0,0,
Buzz! Junior: Robo Jam,PSN_b,Sony Computer Entertainment,Cohort Studios,,,,,,,,,,7/9/2009,,#VALUE!,,0,0,
Championship Manager 2006/07,PSN_b,Eidos Interactive,Eidos Interactive,,,,,,,,,,7/9/2009,,#VALUE!,,0,0,
Final Armada,PSN_b,Virgin Play,I-Imagine,,,,,,,,,,7/9/2009,,#VALUE!,,0,0,
Lotus - Stellar Conflict,XBL_b,Microsoft,MindStar Games,,,,,,,,,,7/10/2009,,#VALUE!,,0,0,
Pro Cycling Manager Season 2009: Le Tour de France,PC_b,Focus Home Interactive,Cyanide Studio,,,,,,,,,,7/10/2009,,#VALUE!,,0,0,
Summer Athletics 2009,PC_b,DTP Entertainment,49Games,,,,,,,,,,7/10/2009,,#VALUE!,,0,0,
The Hardy Boys: The Perfect Crime,PC_b,DreamCatcher Interactive,JoWooD Entertainment,,,,,,,,,,7/10/2009,,#VALUE!,,0,0,
Agatha Christie: Peril at End House,PC_b,DreamCatcher Interactive,Oberon Media,,,,,0.01m,,0.01m,,0.00m,7/10/2009,,0.01,,0.01,0.01,
Europa Universalis: Rome Gold,PC_b,Paradox Interactive,Paradox Interactive,,,,,0.00m,,0.00m,,0.00m,7/10/2009,,0.00,,0.00,0,
Pro Cycling Season 2009: Le Tour de France,PSP_b,Focus Home Interactive,Cyanide Studio,,,,,0.00m,,0.00m,,0.00m,7/10/2009,,0.00,,0.00,0,
Get The Ball,XBL_b,Microsoft,Clay Schubiner,,,,,,,,,,7/11/2009,,#VALUE!,,0,0,
Button Memory,XBL_b,Microsoft,Thunder Hammer Studios,,,,,,,,,,7/11/2009,,#VALUE!,,0,0,
Incoming!,WW_b,JV Games Inc.,JV Games,,,,,,,,,,7/13/2009,,#VALUE!,,0,0,
Pulseman,VC_b,Sega,Game Freak,,,,,,,,,,7/13/2009,,#VALUE!,,0,0,
Rambo: First Blood Part II,VC_b,Sega,Sega,,,,,,,,,,7/13/2009,,#VALUE!,,0,0,
SingStar Mallorca Party,PS2_b,Sony Computer Entertainment,SCEE London Studio,,,,,,,,,,7/13/2009,,#VALUE!,,0,0,
SingStar Mallorca Party,PS3_b,Sony Computer Entertainment,SCEE London Studio,,,,,0.05m,,0.04m,,0.01m,7/13/2009,,0.05,,0.05,0.05,
Ant Nation,WW_b,Konami,Konami,,4.1,,,,,,,,7/13/2009,,#VALUE!,,0,0,
Bit Boy!!,WW_b,Bplus,Bplus,,,,,,,,,,7/13/2009,,#VALUE!,,0,0,
Brain Challenge,DSiW_b,Gameloft,Gameloft,,,,,,,,,,7/13/2009,,#VALUE!,,0,0,
Darkfall,PC_b,Aventurine SA,Unknown,,,,,,,,,,7/13/2009,,#VALUE!,,0,0,
NCAA Football 10,X360_b,EA Sports,EA Tiburon,,8.1,,,0.94m,0.87m,,,0.07m,7/14/2009,,0.94,,0.94,0.94,
NCAA Football 10,PS3_b,EA Sports,EA Tiburon,,8.1,,,0.81m,0.75m,,,0.06m,7/14/2009,,0.81,,0.81,0.81,
Hirameki Card Battle Mekuruka,WW_b,Tom Create,Tom Create,,,,,,,,,,7/14/2009,,#VALUE!,,0,0,
Kentei TV! Wii,WW_b,Kosaido,Kosaido Co.,,,,,,,,,,7/14/2009,,#VALUE!,,0,0,
Mobius Drive,WW_b,Jorudan,Jorudan Co.,,,,,,,,,,7/14/2009,,#VALUE!,,0,0,
Nancy Drew: Ransom of the Seven Ships,PC_b,Her Interactive,Her Interactive,,,,,,,,,,7/14/2009,,#VALUE!,,0,0,
Raku Raku Kinen Appli Wii,WW_b,SilverStar,SilverStar,,,,,,,,,,7/14/2009,,#VALUE!,,0,0,
Yamaha Supercross,PS2_b,DSI Games,Coyote Console,,,,,,,,,,7/14/2009,,#VALUE!,,0,0,
NCAA Football 10,PS2_b,EA Sports,EA Tiburon,,8,,,0.58m,0.28m,0.22m,,0.07m,7/14/2009,,0.58,,0.58,0.58,
Sherlock Holmes: The Mystery of the Mummy,DS_b,Focus Home Interactive,Frogwares,,,,,0.40m,0.06m,0.30m,,0.04m,7/14/2009,,0.40,,0.40,0.4,
Birthday Party Bash,Wii_b,2K Play,Cat Daddy Games,,,,,0.32m,0.29m,0.00m,,0.02m,7/14/2009,,0.32,,0.32,0.32,
NCAA Football 10,PSP_b,EA Sports,EA Tiburon,,7,,,0.21m,0.19m,,,0.02m,7/14/2009,,0.21,,0.21,0.21,
Science Papa,Wii_b,Activision,Activision,,,,,0.13m,0.11m,0.01m,,0.01m,7/14/2009,,0.13,,0.13,0.13,
Science Papa,DS_b,Activision,Activision,,,,,0.11m,0.09m,0.01m,,0.01m,7/14/2009,,0.11,,0.11,0.11,
Burning Force (Arcade),VC_b,Namco Bandai,Namco,,,,,,,,,,7/14/2009,,#VALUE!,,0,0,
Le Tour De France 2009,XBL_b,Focus Home Interactive,Cyanide Studio,,,,,,,,,,7/15/2009,,#VALUE!,,0,0,
MadBalls in... Babo: Invasion,XBL_b,Microsoft,Playbrains,,7.5,,,,,,,,7/15/2009,,#VALUE!,,0,0,
Nebulon,XBL_b,Microsoft,Dark Omen Games,,,,,,,,,,7/15/2009,,#VALUE!,,0,0,
Pop Quiz,XBL_b,Microsoft,Thunder Hammer Studios,,,,,,,,,,7/15/2009,,#VALUE!,,0,0,
Rezel Cross,PSN_b,Sony Computer Entertainment,SIMS,,,,,,,,,,7/15/2009,,#VALUE!,,0,0,
Sengoku Mahjong,PSN_b,Hudson Soft,Hudson Soft,,,,,,,,,,7/15/2009,,#VALUE!,,0,0,
The Secret of Monkey Island,X360_b,LucasArts,Unknown,,,,,,,,,,7/15/2009,,#VALUE!,,0,0,
The Secret of Monkey Island: Special Edition,XBL_b,LucasArts,LucasArts,,8.7,,,,,,,,7/15/2009,,#VALUE!,,0,0,
The Secret of Monkey Island: Special Edition,PC_b,LucasArts,LucasArts,,,,,,,,,,7/15/2009,,#VALUE!,,0,0,
Last Half of Darkness: Tomb of Zojir,PC_b,Tri Synergy,WRF Studios,,,,,0.00m,,0.00m,,0.00m,7/15/2009,,0.00,,0.00,0,
Chick Chick Chicky,XBL_b,Microsoft,DunhamBrosGames,,,,,,,,,,7/15/2009,,#VALUE!,,0,0,
Devil's Crush,PSN_b,Hudson Soft,Compile,,,,,,,,,,7/15/2009,,#VALUE!,,0,0,
Myst,PSN_b,Midway Games,Hoplite Research,,,,,,,,,,7/16/2009,,#VALUE!,,0,0,
Namco Museum Essentials,PSN_b,Namco Bandai,Namco Bandai Games,,,,,,,,,,7/16/2009,,#VALUE!,,0,0,
Spec Ops: Ranger Elite,PSN_b,Sony Computer Entertainment,Runecraft,,,,,,,,,,7/16/2009,,#VALUE!,,0,0,
Unbound Saga,PSN_b,Vogster Entertainment,Vogster Entertainment,,4.9,,,,,,,,7/16/2009,,#VALUE!,,0,0,
"What Did I Do to Deserve This, My Lord!?",PSN_b,NIS America,Ride On,,,,,,,,,,7/16/2009,,#VALUE!,,0,0,
Pro Yakyuu Spirits 6,PS3_b,Konami,Konami,,,,,0.15m,,,0.15m,,7/16/2009,,0.15,,0.15,0.15,
"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This?",PSP_b,NIS America,Acquire,7.3,6.9,,,0.14m,,0.00m,0.13m,0.00m,7/16/2009,,0.14,,0.14,0.14,
Pro Yakyuu Spirits 6,PS2_b,Konami,Konami,,,,,0.13m,,,0.13m,,7/16/2009,,0.13,,0.13,0.13,
Qupu!! Mame Goma!,DS_b,Creative Core,Creative Core,,,,,0.01m,,,0.01m,,7/16/2009,,0.01,,0.01,0.01,
Nihon Yakyuu Kikou Shounin: Batting Revolution,Wii_b,Alpha Unit,Alpha Unit,,,,,0.00m,,,0.00m,,7/16/2009,,0.00,,0.00,0,
Disney's Tarzan,PSN_b,Disney Interactive Studios,Eurocom Entertainment Software,,,,,,,,,,7/16/2009,,#VALUE!,,0,0,
Smash Table Tennis,VC_b,Nintendo,Konami,,,,,,,,,,7/17/2009,,#VALUE!,,0,0,
Fifi and the Flowertots,DS_b,Avanquest,Avanquest Software,,,,,0.10m,,0.09m,,0.01m,7/17/2009,,0.10,,0.10,0.1,
Midnight Mysteries: The Edgar Allan Poe Conspiracy,PC_b,Mumbo Jumbo,MumboJumbo,,,,,0.03m,,0.03m,,0.00m,7/17/2009,,0.03,,0.03,0.03,
3D Magic Images,XBL_b,Microsoft,Unknown,,,,,,,,,,7/17/2009,,#VALUE!,,0,0,
Rock Paper Scissors Xtreme!,XBL_b,Microsoft,ChefTeslaCoil,,,,,,,,,,7/19/2009,,#VALUE!,,0,0,
Ice 9,XBL_b,Microsoft,Ceiyne,,,,,,,,,,7/20/2009,,#VALUE!,,0,0,
Math Gardener,XBL_b,Microsoft,hotshot 10101,,,,,,,,,,7/20/2009,,#VALUE!,,0,0,
Bad Rats: The Rats' Revenge,PC_b,Invent4 Entertainment,Invent4 Entertainment,,,,0.48m,,,,,,7/20/2009,,#VALUE!,,0,0,
Hysteria Hospital: Emergency Ward,PC_b,O-Games,Gameinvest,,,,,0.00m,,0.00m,,0.00m,7/20/2009,,0.00,,0.00,0,
5 Spots Party,WW_b,Cosmonaut Games,Cosmonaut Games,,,,,,,,,,7/20/2009,,#VALUE!,,0,0,
Art Style: ZENGAGE,DSiW_b,Nintendo,skip Ltd.,,,,,,,,,,7/20/2009,,#VALUE!,,0,0,
Battle Poker,WW_b,Left Field Productions,Left Field Productions,,,,,,,,,,7/20/2009,,#VALUE!,,0,0,
Cyborg Mice Arena,XBL_b,Microsoft,bioroid,,,,,,,,,,7/20/2009,,#VALUE!,,0,0,
Final Fantasy Crystal Chronicles: My Life as a Darklord,WW_b,Square Enix,Square Enix,7,7.7,,,,,,,,7/20/2009,,#VALUE!,,0,0,
G-Force,PC_b,Disney Interactive Studios,Eurocom Entertainment Software,,,,,,,,,,7/21/2009,,#VALUE!,,0,0,
Halo Wars: Historic Battles,XBL_b,Microsoft Game Studios,Robot Entertainment,,,,,,,,,,7/21/2009,,#VALUE!,,0,0,
Rolling Thunder (Arcade),VC_b,Namco Bandai,Namco,,,,,,,,,,7/21/2009,,#VALUE!,,0,0,
Super Xblox 360!,XBL_b,Microsoft,GIGGITYGIGG1TY,,,,,,,,,,7/21/2009,,#VALUE!,,0,0,
TheAmazingRumblingHypnoDisc,XBL_b,Microsoft,Aztec,,,,,,,,,,7/21/2009,,#VALUE!,,0,0,
50 Classic Games,DS_b,Destineer,cerasus.media GmbH,,,,,0.54m,0.50m,,,0.04m,7/21/2009,,0.54,,0.54,0.54,
G-Force,DS_b,Disney Interactive Studios,Keen Games,,7,,,0.53m,0.26m,0.22m,,0.05m,7/21/2009,,0.53,,0.53,0.53,
Rock Band Country Track Pack,Wii_b,MTV Games,Harmonix Music Systems,,,,,0.44m,0.41m,,,0.03m,7/21/2009,,0.44,,0.44,0.44,
G-Force,Wii_b,Disney Interactive Studios,Eurocom Entertainment Software,,7.5,,,0.44m,0.19m,0.20m,,0.05m,7/21/2009,,0.44,,0.44,0.44,
G-Force,PSP_b,Disney Interactive Studios,Keen Games,,7,,,0.36m,0.24m,0.07m,,0.05m,7/21/2009,,0.36,,0.36,0.36,
Rock Band Country Track Pack,PS2_b,MTV Games,Harmonix Music Systems,,,,,0.32m,0.16m,0.12m,,0.04m,7/21/2009,,0.32,,0.32,0.32,
G-Force,PS2_b,Disney Interactive Studios,Eurocom Entertainment Software,,,,,0.27m,0.12m,0.01m,,0.14m,7/21/2009,,0.27,,0.27,0.27,
Rock Band Country Track Pack,X360_b,MTV Games,Harmonix Music Systems,,,,,0.23m,0.22m,,,0.02m,7/21/2009,,0.23,,0.23,0.23,
G-Force,PS3_b,Disney Interactive Studios,Eurocom Entertainment Software,,7.4,,,0.22m,0.13m,0.06m,,0.03m,7/21/2009,,0.22,,0.22,0.22,
Rock Band Country Track Pack,PS3_b,MTV Games,Harmonix Music Systems,,,,,0.19m,0.18m,,,0.02m,7/21/2009,,0.19,,0.19,0.19,
G-Force,X360_b,Disney Interactive Studios,Eurocom Entertainment Software,,7.4,,,0.17m,0.11m,0.05m,,0.02m,7/21/2009,,0.17,,0.17,0.17,
Watchmen: The End is Nigh - The Complete Experience,PS3_b,Warner Bros. Interactive,Deadline Games,,,,,0.16m,0.08m,0.06m,,0.02m,7/21/2009,,0.16,,0.16,0.16,
Little King's Story,Wii_b,Xseed Games,Cing Inc. / Town Factory,8.8,8.5,9,0.13m,,,,,,7/21/2009,,#VALUE!,,0,0,
